step,time,distance,angle,eq0_force_distance,eq1_force_distance,eq2_force_distance,eq0_force_angle,eq1_force_angle,eq2_force_angle,eq0_impulse,eq1_impulse,eq2_impulse,diagnostics_flags,condition_number,condition_number_spectral,condition_gap,min_eigenvalue,max_eigenvalue,active_equations,drop_events_step,drop_index_mask_step,drop_events_total,recovery_events_step,recovery_steps_step,recovery_events_total,pending_drop_count,max_pending_steps_running
110,0.385000,0.745507,0.333259,-0.050778,0.000000,0.070135,0.115763,0.000000,-0.046971,0.000045,0.000000,0.000181,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,110
111,0.388500,0.745501,0.333262,-0.050085,0.000000,0.070547,0.114497,0.000000,-0.046314,0.000042,0.000000,0.000180,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,111
112,0.392000,0.745494,0.333264,-0.049399,0.000000,0.070955,0.113242,0.000000,-0.045662,0.000040,0.000000,0.000178,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,112
113,0.395500,0.745488,0.333267,-0.048719,0.000000,0.071359,0.111999,0.000000,-0.045016,0.000037,0.000000,0.000177,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,113
114,0.399000,0.745482,0.333270,-0.048045,0.000000,0.071758,0.110766,0.000000,-0.044376,0.000035,0.000000,0.000175,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,114
115,0.402500,0.745475,0.333272,-0.047377,0.000000,0.072154,0.109544,0.000000,-0.043742,0.000033,0.000000,0.000174,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,115
116,0.406000,0.745469,0.333275,-0.046715,0.000000,0.072544,0.108333,0.000000,-0.043113,0.000030,0.000000,0.000172,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,116
117,0.409500,0.745462,0.333278,-0.046059,0.000000,0.072931,0.107133,0.000000,-0.042490,0.000028,0.000000,0.000171,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,117
118,0.413000,0.745456,0.333280,-0.045410,0.000000,0.073314,0.105944,0.000000,-0.041872,0.000025,0.000000,0.000169,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,118
119,0.416500,0.745450,0.333283,-0.044766,0.000000,0.073692,0.104765,0.000000,-0.041260,0.000023,0.000000,0.000168,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,119
120,0.420000,0.745443,0.333285,-0.044129,0.000000,0.074065,0.103597,0.000000,-0.040654,0.000021,0.000000,0.000166,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,120
121,0.423500,0.745437,0.333288,-0.043497,0.000000,0.074435,0.102440,0.000000,-0.040054,0.000019,0.000000,0.000165,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,121
122,0.427000,0.745431,0.333290,-0.042871,0.000000,0.074800,0.101292,0.000000,-0.039459,0.000016,0.000000,0.000164,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,122
123,0.430500,0.745424,0.333293,-0.042251,0.000000,0.075161,0.100156,0.000000,-0.038869,0.000014,0.000000,0.000162,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,123
124,0.434000,0.745418,0.333295,-0.041637,0.000000,0.075518,0.099029,0.000000,-0.038285,0.000012,0.000000,0.000161,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,124
125,0.437500,0.745412,0.333297,-0.041029,0.000000,0.075870,0.097913,0.000000,-0.037707,0.000010,0.000000,0.000160,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,125
126,0.441000,0.745406,0.333300,-0.040427,0.000000,0.076218,0.096807,0.000000,-0.037134,0.000008,0.000000,0.000158,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,126
127,0.444500,0.745399,0.333302,-0.039830,0.000000,0.076562,0.095711,0.000000,-0.036567,0.000005,0.000000,0.000157,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,127
128,0.448000,0.745393,0.333304,-0.039239,0.000000,0.076901,0.094625,0.000000,-0.036005,0.000003,0.000000,0.000156,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,128
129,0.451500,0.745387,0.333306,-0.038654,0.000000,0.077236,0.093549,0.000000,-0.035449,0.000001,0.000000,0.000154,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,129
130,0.455000,0.745381,0.333309,-0.038074,0.000000,0.077567,0.092483,0.000000,-0.034898,-0.000001,0.000000,0.000153,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,130
131,0.458500,0.745375,0.333311,-0.037500,0.000000,0.077893,0.091426,0.000000,-0.034352,-0.000003,0.000000,0.000152,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,131
132,0.462000,0.745369,0.333313,-0.036931,0.000000,0.078215,0.090380,0.000000,-0.033812,-0.000005,0.000000,0.000150,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,132
133,0.465500,0.745363,0.333315,-0.036368,0.000000,0.078533,0.089343,0.000000,-0.033278,-0.000007,0.000000,0.000149,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,133
134,0.469000,0.745357,0.333317,-0.035811,0.000000,0.078847,0.088316,0.000000,-0.032749,-0.000009,0.000000,0.000148,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,134
135,0.472500,0.745352,0.333320,-0.035259,0.000000,0.079156,0.087299,0.000000,-0.032225,-0.000011,0.000000,0.000147,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,135
136,0.476000,0.745346,0.333322,-0.034712,0.000000,0.079460,0.086291,0.000000,-0.031706,-0.000013,0.000000,0.000145,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,136
137,0.479500,0.745340,0.333324,-0.034171,0.000000,0.079761,0.085292,0.000000,-0.031193,-0.000014,0.000000,0.000144,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,137
138,0.483000,0.745335,0.333326,-0.033635,0.000000,0.080057,0.084303,0.000000,-0.030685,-0.000016,0.000000,0.000143,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,138
139,0.486500,0.745329,0.333328,-0.033105,0.000000,0.080349,0.083324,0.000000,-0.030183,-0.000018,0.000000,0.000142,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,139
140,0.490000,0.745324,0.333330,-0.032580,0.000000,0.080636,0.082353,0.000000,-0.029685,-0.000020,0.000000,0.000141,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,140
141,0.493500,0.745318,0.333332,-0.032060,0.000000,0.080920,0.081392,0.000000,-0.029194,-0.000022,0.000000,0.000140,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,141
142,0.497000,0.745313,0.333334,-0.031545,0.000000,0.081198,0.080440,0.000000,-0.028707,-0.000024,0.000000,0.000138,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,142
143,0.500500,0.745308,0.333336,-0.031036,0.000000,0.081473,0.079497,0.000000,-0.028225,-0.000025,0.000000,0.000137,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,143
144,0.504000,0.745303,0.333338,-0.030531,0.000000,0.081743,0.078563,0.000000,-0.027749,-0.000027,0.000000,0.000136,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,144
145,0.507500,0.745297,0.333340,-0.030032,0.000000,0.082009,0.077638,0.000000,-0.027278,-0.000029,0.000000,0.000135,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,145
146,0.511000,0.745292,0.333342,-0.029538,0.000000,0.082271,0.076722,0.000000,-0.026812,-0.000030,0.000000,0.000134,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,146
147,0.514500,0.745288,0.333344,-0.029049,0.000000,0.082528,0.075815,0.000000,-0.026351,-0.000032,0.000000,0.000133,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,147
148,0.518000,0.745283,0.333346,-0.028566,0.000000,0.082781,0.074916,0.000000,-0.025896,-0.000034,0.000000,0.000132,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,148
149,0.521500,0.745278,0.333348,-0.028087,0.000000,0.083030,0.074026,0.000000,-0.025445,-0.000035,0.000000,0.000131,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,149
150,0.525000,0.745273,0.333350,-0.027613,0.000000,0.083275,0.073145,0.000000,-0.025000,-0.000037,0.000000,0.000129,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,150
151,0.528500,0.745269,0.333352,-0.027144,0.000000,0.083515,0.072273,0.000000,-0.024559,-0.000038,0.000000,0.000128,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,151
152,0.532000,0.745264,0.333354,-0.026680,0.000000,0.083751,0.071409,0.000000,-0.024124,-0.000040,0.000000,0.000127,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,152
153,0.535500,0.745260,0.333356,-0.026221,0.000000,0.083983,0.070554,0.000000,-0.023694,-0.000041,0.000000,0.000126,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,153
154,0.539000,0.745256,0.333358,-0.025766,0.000000,0.084211,0.069707,0.000000,-0.023268,-0.000043,0.000000,0.000125,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,154
155,0.542500,0.745252,0.333360,-0.025317,0.000000,0.084434,0.068868,0.000000,-0.022848,-0.000044,0.000000,0.000124,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,155
156,0.546000,0.745248,0.333362,-0.024872,0.000000,0.084653,0.068038,0.000000,-0.022433,-0.000046,0.000000,0.000123,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,156
157,0.549500,0.745244,0.333364,-0.024432,0.000000,0.084868,0.067216,0.000000,-0.022023,-0.000047,0.000000,0.000122,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,157
158,0.553000,0.745240,0.333366,-0.023997,0.000000,0.085079,0.066403,0.000000,-0.021617,-0.000048,0.000000,0.000121,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,158
159,0.556500,0.745236,0.333368,-0.023567,0.000000,0.085285,0.065597,0.000000,-0.021217,-0.000050,0.000000,0.000120,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,159
160,0.560000,0.745233,0.333370,-0.023141,0.000000,0.085487,0.064800,0.000000,-0.020821,-0.000051,0.000000,0.000119,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,160
161,0.563500,0.745229,0.333372,-0.022720,0.000000,0.085685,0.064010,0.000000,-0.020431,-0.000052,0.000000,0.000118,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,161
162,0.567000,0.745226,0.333374,-0.022303,0.000000,0.085879,0.063229,0.000000,-0.020045,-0.000053,0.000000,0.000117,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,162
163,0.570500,0.745223,0.333376,-0.021891,0.000000,0.086069,0.062455,0.000000,-0.019664,-0.000055,0.000000,0.000116,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,163
164,0.574000,0.745220,0.333378,-0.021484,0.000000,0.086255,0.061689,0.000000,-0.019288,-0.000056,0.000000,0.000115,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,164
165,0.577500,0.745217,0.333380,-0.021081,0.000000,0.086436,0.060932,0.000000,-0.018916,-0.000057,0.000000,0.000114,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,165
166,0.581000,0.745214,0.333382,-0.020682,0.000000,0.086614,0.060182,0.000000,-0.018550,-0.000058,0.000000,0.000114,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,166
167,0.584500,0.745211,0.333384,-0.020288,0.000000,0.086787,0.059439,0.000000,-0.018188,-0.000059,0.000000,0.000113,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,167
168,0.588000,0.745209,0.333386,-0.019899,0.000000,0.086956,0.058704,0.000000,-0.017831,-0.000060,0.000000,0.000112,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,168
169,0.591500,0.745206,0.333388,-0.019514,0.000000,0.087121,0.057977,0.000000,-0.017478,-0.000061,0.000000,0.000111,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,169
170,0.595000,0.745204,0.333390,-0.019133,0.000000,0.087282,0.057258,0.000000,-0.017131,-0.000062,0.000000,0.000110,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,170
171,0.598500,0.745201,0.333392,-0.018756,0.000000,0.087439,0.056546,0.000000,-0.016788,-0.000063,0.000000,0.000109,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,171
172,0.602000,0.745199,0.333394,-0.018384,0.000000,0.087592,0.055841,0.000000,-0.016449,-0.000064,0.000000,0.000108,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,172
173,0.605500,0.745197,0.333396,-0.018016,0.000000,0.087741,0.055144,0.000000,-0.016115,-0.000065,0.000000,0.000107,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,173
174,0.609000,0.745196,0.333398,-0.017652,0.000000,0.087886,0.054454,0.000000,-0.015786,-0.000066,0.000000,0.000106,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,174
175,0.612500,0.745194,0.333400,-0.017293,0.000000,0.088027,0.053771,0.000000,-0.015461,-0.000067,0.000000,0.000106,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,175
176,0.616000,0.745192,0.333403,-0.016938,0.000000,0.088164,0.053095,0.000000,-0.015141,-0.000068,0.000000,0.000105,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,176
177,0.619500,0.745191,0.333405,-0.016586,0.000000,0.088297,0.052427,0.000000,-0.014826,-0.000069,0.000000,0.000104,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,177
178,0.623000,0.745190,0.333407,-0.016239,0.000000,0.088426,0.051766,0.000000,-0.014515,-0.000070,0.000000,0.000103,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,178
179,0.626500,0.745189,0.333409,-0.015896,0.000000,0.088551,0.051112,0.000000,-0.014208,-0.000071,0.000000,0.000102,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,179
180,0.630000,0.745188,0.333411,-0.015557,0.000000,0.088672,0.050465,0.000000,-0.013906,-0.000071,0.000000,0.000101,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,180
181,0.633500,0.745187,0.333413,-0.015223,0.000000,0.088789,0.049824,0.000000,-0.013608,-0.000072,0.000000,0.000101,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,181
182,0.637000,0.745186,0.333416,-0.014892,0.000000,0.088903,0.049191,0.000000,-0.013315,-0.000073,0.000000,0.000100,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,182
183,0.640500,0.745186,0.333418,-0.014565,0.000000,0.089012,0.048565,0.000000,-0.013026,-0.000074,0.000000,0.000099,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,183
184,0.644000,0.745185,0.333420,-0.014242,0.000000,0.089118,0.047945,0.000000,-0.012742,-0.000074,0.000000,0.000098,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,184
185,0.647500,0.745185,0.333422,-0.013923,0.000000,0.089220,0.047332,0.000000,-0.012462,-0.000075,0.000000,0.000097,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,185
186,0.651000,0.745185,0.333425,-0.013608,0.000000,0.089318,0.046726,0.000000,-0.012186,-0.000076,0.000000,0.000097,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,186
187,0.654500,0.745185,0.333427,-0.013296,0.000000,0.089412,0.046126,0.000000,-0.011914,-0.000076,0.000000,0.000096,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,187
188,0.658000,0.745185,0.333429,-0.012989,0.000000,0.089503,0.045533,0.000000,-0.011647,-0.000077,0.000000,0.000095,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,188
189,0.661500,0.745185,0.333432,-0.012685,0.000000,0.089589,0.044947,0.000000,-0.011384,-0.000077,0.000000,0.000094,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,189
190,0.665000,0.745186,0.333434,-0.012385,0.000000,0.089673,0.044367,0.000000,-0.011125,-0.000078,0.000000,0.000094,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,190
191,0.668500,0.745187,0.333436,-0.012089,0.000000,0.089752,0.043793,0.000000,-0.010870,-0.000078,0.000000,0.000093,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,191
192,0.672000,0.745187,0.333439,-0.011796,0.000000,0.089828,0.043226,0.000000,-0.010620,-0.000079,0.000000,0.000092,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,192
193,0.675500,0.745188,0.333441,-0.011508,0.000000,0.089900,0.042665,0.000000,-0.010373,-0.000079,0.000000,0.000092,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,193
194,0.679000,0.745189,0.333444,-0.011222,0.000000,0.089968,0.042110,0.000000,-0.010131,-0.000080,0.000000,0.000091,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,194
195,0.682500,0.745191,0.333446,-0.010941,0.000000,0.090033,0.041562,0.000000,-0.009893,-0.000080,0.000000,0.000090,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,195
196,0.686000,0.745192,0.333448,-0.010663,0.000000,0.090094,0.041020,0.000000,-0.009659,-0.000081,0.000000,0.000089,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,196
197,0.689500,0.745194,0.333451,-0.010388,0.000000,0.090151,0.040484,0.000000,-0.009429,-0.000081,0.000000,0.000089,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,197
198,0.693000,0.745195,0.333453,-0.010118,0.000000,0.090205,0.039954,0.000000,-0.009203,-0.000081,0.000000,0.000088,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,198
199,0.696500,0.745197,0.333456,-0.009850,0.000000,0.090256,0.039430,0.000000,-0.008981,-0.000082,0.000000,0.000087,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,199
200,0.700000,0.745199,0.333459,-0.009586,0.000000,0.090303,0.038912,0.000000,-0.008763,-0.000082,0.000000,0.000087,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,200
201,0.703500,0.745201,0.333461,-0.009326,0.000000,0.090347,0.038400,0.000000,-0.008549,-0.000082,0.000000,0.000086,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,201
202,0.707000,0.745204,0.333464,-0.009069,0.000000,0.090387,0.037894,0.000000,-0.008338,-0.000082,0.000000,0.000085,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,202
203,0.710500,0.745206,0.333466,-0.008815,0.000000,0.090423,0.037394,0.000000,-0.008132,-0.000083,0.000000,0.000085,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,203
204,0.714000,0.745209,0.333469,-0.008565,0.000000,0.090456,0.036900,0.000000,-0.007930,-0.000083,0.000000,0.000084,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,204
205,0.717500,0.745212,0.333472,-0.008318,0.000000,0.090486,0.036411,0.000000,-0.007731,-0.000083,0.000000,0.000084,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,205
206,0.721000,0.745215,0.333474,-0.008074,0.000000,0.090513,0.035928,0.000000,-0.007536,-0.000083,0.000000,0.000083,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,206
207,0.724500,0.745218,0.333477,-0.007834,0.000000,0.090536,0.035451,0.000000,-0.007345,-0.000083,0.000000,0.000082,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,207
208,0.728000,0.745221,0.333480,-0.007596,0.000000,0.090556,0.034979,0.000000,-0.007158,-0.000083,0.000000,0.000082,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,208
209,0.731500,0.745224,0.333483,-0.007362,0.000000,0.090572,0.034513,0.000000,-0.006974,-0.000083,0.000000,0.000081,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,209
210,0.735000,0.745228,0.333485,-0.007132,0.000000,0.090586,0.034052,0.000000,-0.006794,-0.000083,0.000000,0.000080,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,210
211,0.738500,0.745232,0.333488,-0.006904,0.000000,0.090596,0.033597,0.000000,-0.006618,-0.000083,0.000000,0.000080,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,211
212,0.742000,0.745236,0.333491,-0.006680,0.000000,0.090603,0.033147,0.000000,-0.006446,-0.000083,0.000000,0.000079,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,212
213,0.745500,0.745240,0.333494,-0.006458,0.000000,0.090606,0.032702,0.000000,-0.006277,-0.000083,0.000000,0.000079,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,213
214,0.749000,0.745244,0.333497,-0.006240,0.000000,0.090607,0.032263,0.000000,-0.006111,-0.000083,0.000000,0.000078,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,214
215,0.752500,0.745248,0.333500,-0.006025,0.000000,0.090604,0.031829,0.000000,-0.005949,-0.000083,0.000000,0.000078,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,215
216,0.756000,0.745253,0.333503,-0.005812,0.000000,0.090599,0.031401,0.000000,-0.005791,-0.000083,0.000000,0.000077,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,216
217,0.759500,0.745258,0.333506,-0.005603,0.000000,0.090590,0.030977,0.000000,-0.005636,-0.000083,0.000000,0.000076,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,217
218,0.763000,0.745262,0.333509,-0.005397,0.000000,0.090578,0.030559,0.000000,-0.005485,-0.000083,0.000000,0.000076,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,218
