time,x,y,vx,vy,translation,motor_impulse,limit_impulse,motor_speed,limit_state
5.662000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.672000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.682000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.692000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.702000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.712000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.722000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.732000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.742000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.752000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.762000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.772000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.782000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.792000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.802000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.812000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.822000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.832000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.842000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.852000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.862000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.872000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.882000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.892000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.902000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.912000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.922000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.932000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.942000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
5.952000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.962000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000000,-0.500000,-1
5.972000,-0.400006,0.000000,-0.003230,0.000000,-0.400006,0.000000,-8.814956,-0.500000,-1
5.982000,-0.400000,0.000000,-0.000008,0.000000,-0.400000,0.000000,-0.021313,-0.500000,-1
5.992000,-0.400000,0.000000,-0.000000,0.000000,-0.400000,0.000000,-0.000052,-0.500000,-1
