step,time,distance,angle,eq0_force_distance,eq1_force_distance,eq2_force_distance,eq0_force_angle,eq1_force_angle,eq2_force_angle,eq0_impulse,eq1_impulse,eq2_impulse,diagnostics_flags,condition_number,condition_number_spectral,condition_gap,min_eigenvalue,max_eigenvalue,active_equations,drop_events_step,drop_index_mask_step,drop_events_total,recovery_events_step,recovery_steps_step,recovery_events_total,pending_drop_count,max_pending_steps_running
3163,11.070500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3163
3164,11.074000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3164
3165,11.077500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3165
3166,11.081000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3166
3167,11.084500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3167
3168,11.088000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3168
3169,11.091500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3169
3170,11.095000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3170
3171,11.098500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3171
3172,11.102000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3172
3173,11.105500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3173
3174,11.109000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3174
3175,11.112500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3175
3176,11.116000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3176
3177,11.119500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3177
3178,11.123000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3178
3179,11.126500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3179
3180,11.130000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3180
3181,11.133500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3181
3182,11.137000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3182
3183,11.140500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3183
3184,11.144000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3184
3185,11.147500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3185
3186,11.151000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3186
3187,11.154500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3187
3188,11.158000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3188
3189,11.161500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3189
3190,11.165000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3190
3191,11.168500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3191
3192,11.172000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3192
3193,11.175500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3193
3194,11.179000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3194
3195,11.182500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3195
3196,11.186000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3196
3197,11.189500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3197
3198,11.193000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3198
3199,11.196500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3199
3200,11.200000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3200
3201,11.203500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3201
3202,11.207000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3202
3203,11.210500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3203
3204,11.214000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3204
3205,11.217500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3205
3206,11.221000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3206
3207,11.224500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3207
3208,11.228000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3208
3209,11.231500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3209
3210,11.235000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3210
3211,11.238500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3211
3212,11.242000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3212
3213,11.245500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3213
3214,11.249000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3214
3215,11.252500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3215
3216,11.256000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3216
3217,11.259500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3217
3218,11.263000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3218
3219,11.266500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3219
3220,11.270000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3220
3221,11.273500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3221
3222,11.277000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3222
3223,11.280500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3223
3224,11.284000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3224
3225,11.287500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3225
3226,11.291000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3226
3227,11.294500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3227
3228,11.298000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3228
3229,11.301500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3229
3230,11.305000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3230
3231,11.308500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3231
3232,11.312000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3232
3233,11.315500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3233
3234,11.319000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3234
3235,11.322500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3235
3236,11.326000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3236
3237,11.329500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3237
3238,11.333000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3238
3239,11.336500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3239
3240,11.340000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3240
3241,11.343500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3241
3242,11.347000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3242
3243,11.350500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3243
3244,11.354000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3244
3245,11.357500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3245
3246,11.361000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3246
3247,11.364500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3247
3248,11.368000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3248
3249,11.371500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3249
3250,11.375000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3250
3251,11.378500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3251
3252,11.382000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3252
3253,11.385500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3253
3254,11.389000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3254
3255,11.392500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3255
3256,11.396000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3256
3257,11.399500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3257
3258,11.403000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3258
3259,11.406500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3259
3260,11.410000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3260
3261,11.413500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3261
3262,11.417000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3262
3263,11.420500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3263
3264,11.424000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3264
3265,11.427500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3265
3266,11.431000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3266
3267,11.434500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3267
3268,11.438000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3268
3269,11.441500,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3269
3270,11.445000,0.665885,0.512656,-0.157701,0.000000,0.010510,0.311756,0.000000,-0.145643,0.000385,0.000000,0.000421,2,1.088235e+01,3.873141e+00,7.009211e+00,9.420841e-01,3.648825e+00,2,0,0,1,0,-1,0,1,3270
