time,pos_x,pos_y,angle,vx,vy,omega,translation_x,translation_y,orientation_error,motor_force_x,motor_force_y,limit_force_x,limit_force_y,limit_spring_force_x,limit_spring_force_y,motor_mode_x,motor_mode_y,motor_target_x,motor_target_y,orientation_target,limit_state_x,limit_state_y,limit_lower_y,limit_upper_y,stage
4.364000,0.111478,0.144389,-0.180000,0.174413,0.023998,0.000000,0.111478,0.144389,0.000000,36.000000,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.384000,0.113631,0.146123,-0.180000,0.106598,0.085342,0.000000,0.113631,0.146123,0.000000,0.000000,-0.418110,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.404000,0.115452,0.148068,-0.180000,0.038011,0.148115,0.000000,0.115452,0.148068,0.000000,-36.000000,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.424000,0.117470,0.149701,-0.180000,0.098513,0.080985,0.000000,0.117470,0.149701,0.000000,-0.753670,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.444000,0.119684,0.151020,-0.180000,0.161825,0.013037,0.000000,0.119684,0.151020,0.000000,36.000000,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.464000,0.121577,0.152551,-0.180000,0.093489,0.074724,0.000000,0.121577,0.152551,0.000000,0.000000,-0.586659,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.484000,0.123156,0.154294,-0.180000,0.026112,0.138751,0.000000,0.123156,0.154294,0.000000,-36.000000,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.504000,0.124927,0.155730,-0.180000,0.087281,0.070941,0.000000,0.124927,0.155730,0.000000,-0.404741,0.066297,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.524000,0.126910,0.156865,-0.180000,0.149894,0.004012,0.000000,0.126910,0.156865,0.000000,36.000000,-36.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.544000,0.128580,0.158209,-0.180000,0.082793,0.066319,0.000000,0.128580,0.158209,0.000000,0.000000,-0.263527,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.564000,0.129933,0.159776,-0.180000,0.014810,0.129408,0.000000,0.129933,0.159776,0.000000,-36.000000,36.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.584000,0.131498,0.161044,-0.180000,0.076430,0.062882,0.000000,0.131498,0.161044,0.000000,-0.575974,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,3
4.604000,0.133274,-0.244691,-0.180000,0.140353,-1.679105,0.000000,0.133274,-0.244691,0.000000,36.000000,0.000000,0.000000,0.000000,0.000000,6.153521,1,0,0.180000,0.200000,-0.180000,0,1,-0.300000,0.050000,4
4.624000,0.134743,-0.287978,-0.180000,0.072496,-2.487273,0.000000,0.134743,-0.287978,0.000000,0.053648,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
4.644000,0.135908,-0.269802,-0.180000,0.005577,-0.916173,0.000000,0.135908,-0.269802,0.000000,-36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
4.664000,0.137282,-0.297875,-0.180000,0.067827,-1.728148,0.000000,0.137282,-0.297875,0.000000,-0.250793,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
4.684000,0.138878,-0.288574,-0.180000,0.130782,-0.889244,0.000000,0.138878,-0.288574,0.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
4.704000,0.140173,-0.290466,-0.180000,0.064190,-0.463873,0.000000,0.140173,-0.290466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
4.724000,0.141164,-0.283787,-0.180000,-0.003322,-0.355363,0.000000,0.141164,-0.283787,0.000000,-36.000000,0.000000,0.000000,-1.777821,0.000000,1.777821,1,0,0.180000,0.200000,-0.180000,0,-1,-0.300000,0.050000,4
4.744000,0.142379,-0.300678,-0.180000,0.059093,-1.170137,0.000000,0.142379,-0.300678,0.000000,-0.542282,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
4.764000,0.143814,-0.296248,-0.180000,0.123526,-0.395090,0.000000,0.143814,-0.296248,0.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
4.784000,0.144953,-0.299168,-0.180000,0.056083,-0.549762,0.000000,0.144953,-0.299168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
4.804000,0.145800,-0.299863,-0.180000,-0.010189,-0.741144,0.000000,0.145800,-0.299863,0.000000,-36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
4.824000,0.146864,-0.295040,-0.180000,0.052581,-0.804416,0.000000,0.146864,-0.295040,0.000000,-0.210710,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
4.844000,0.148161,-0.291998,-0.180000,0.116154,-0.639227,0.000000,0.148161,-0.291998,0.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
4.864000,0.149166,-0.288895,-0.180000,0.049923,-0.482564,0.000000,0.149166,-0.288895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
4.884000,0.149874,-0.288658,-0.180000,-0.017270,-0.300003,0.000000,0.149874,-0.288658,0.000000,-36.000000,0.000000,0.000000,-1.264478,0.000000,1.264478,1,0,0.180000,0.200000,-0.180000,0,-1,-0.300000,0.050000,4
4.904000,0.150817,-0.304445,-0.180000,0.045821,-1.115053,0.000000,0.150817,-0.304445,0.000000,-0.429536,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
4.924000,0.151989,-0.295884,-0.180000,0.110672,-1.009084,0.000000,0.151989,-0.295884,0.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
4.944000,0.152872,-0.293236,-0.180000,0.043548,-0.247963,0.000000,0.152872,-0.293236,0.000000,0.078866,0.000000,0.000000,-0.781934,0.000000,0.781934,1,0,0.180000,0.200000,-0.180000,0,-1,-0.300000,0.050000,4
4.964000,0.153470,-0.300056,-0.180000,-0.022656,-0.170445,0.000000,0.153470,-0.300056,0.000000,-36.000000,0.000000,0.000000,-0.063132,0.000000,0.063132,1,0,0.180000,0.200000,-0.180000,0,-1,-0.300000,0.050000,4
4.984000,0.154295,-0.300688,-0.180000,0.040901,-0.342271,0.000000,0.154295,-0.300688,0.000000,-0.107257,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
5.004000,0.155360,-0.296376,-0.180000,0.104631,-0.393574,0.000000,0.155360,-0.296376,0.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
5.024000,0.156140,-0.298767,-0.180000,0.038818,-0.554766,0.000000,0.156140,-0.298767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
5.044000,0.156630,-0.301123,-0.180000,-0.028093,-0.724619,0.000000,0.156630,-0.301123,0.000000,-36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
5.064000,0.157361,-0.298436,-0.180000,0.035520,-0.188849,0.000000,0.157361,-0.298436,0.000000,-0.345860,0.000000,0.000000,-0.233790,0.000000,0.233790,1,0,0.180000,0.200000,-0.180000,0,-1,-0.300000,0.050000,4
5.084000,0.158329,-0.297288,-0.180000,0.100570,-0.573229,0.000000,0.158329,-0.297288,0.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
5.104000,0.159013,-0.297898,-0.180000,0.033672,-0.375463,0.000000,0.159013,-0.297898,0.000000,0.052388,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
5.124000,0.159420,-0.299452,-0.180000,-0.032135,-0.177301,0.000000,0.159420,-0.299452,0.000000,-36.000000,0.000000,0.000000,-0.126707,0.000000,0.126707,1,0,0.180000,0.200000,-0.180000,0,-1,-0.300000,0.050000,4
5.144000,0.160058,-0.296492,-0.180000,0.031888,-0.210954,0.000000,0.160058,-0.296492,0.000000,0.000000,0.000000,0.000000,-0.438761,0.000000,0.438761,1,0,0.180000,0.200000,-0.180000,0,-1,-0.300000,0.050000,4
5.164000,0.160943,-0.299899,-0.180000,0.095639,-0.172226,0.000000,0.160943,-0.299899,0.000000,36.000000,0.000000,0.000000,-0.079649,0.000000,0.079649,1,0,0.180000,0.200000,-0.180000,0,-1,-0.300000,0.050000,4
5.184000,0.161548,-0.302435,-0.180000,0.030028,-0.707401,0.000000,0.161548,-0.302435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
5.204000,0.161869,-0.302179,-0.180000,-0.036569,-0.922025,0.000000,0.161869,-0.302179,0.000000,-36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
5.224000,0.162437,-0.302982,-0.180000,0.027408,-0.910917,0.000000,0.162437,-0.302982,0.000000,-0.342717,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
5.244000,0.163246,-0.300466,-0.180000,0.092737,-0.945707,0.000000,0.163246,-0.300466,0.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
5.264000,0.163776,-0.296773,-0.180000,0.026016,-0.207760,0.000000,0.163776,-0.296773,0.000000,0.033477,0.000000,0.000000,-0.409140,0.000000,0.409140,1,0,0.180000,0.200000,-0.180000,0,-1,-0.300000,0.050000,4
5.284000,0.164034,-0.298669,-0.180000,-0.039503,-0.186208,0.000000,0.164034,-0.298669,0.000000,-36.000000,0.000000,0.000000,-0.209299,0.000000,0.209299,1,0,0.180000,0.200000,-0.180000,0,-1,-0.300000,0.050000,4
5.304000,0.164528,-0.298685,-0.180000,0.024717,-0.186026,0.000000,0.164528,-0.298685,0.000000,0.000000,0.000000,0.000000,-0.207609,0.000000,0.207609,1,0,0.180000,0.200000,-0.180000,0,-1,-0.300000,0.050000,4
5.324000,0.165273,-0.297867,-0.180000,0.088889,-0.195326,0.000000,0.165273,-0.297867,0.000000,36.000000,0.000000,0.000000,-0.293848,0.000000,0.293848,1,0,0.180000,0.200000,-0.180000,0,-1,-0.300000,0.050000,4
5.344000,0.165741,-0.299090,-0.180000,0.023317,-0.550744,0.000000,0.165741,-0.299090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
5.364000,0.165931,-0.300110,-0.180000,-0.043079,-0.737901,0.000000,0.165931,-0.300110,0.000000,-36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
5.384000,0.166372,-0.297905,-0.180000,0.021230,-0.375386,0.000000,0.166372,-0.297905,0.000000,-0.284577,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0.180000,0.200000,-0.180000,0,0,-0.300000,0.050000,4
5.404000,0.167056,-0.301520,-0.180000,0.086514,-0.279964,0.000000,0.167056,-0.301520,0.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.424000,0.167468,-0.303185,-0.180000,0.020204,0.047725,0.000000,0.167468,-0.303185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.444000,0.167609,-0.298315,-0.180000,-0.045339,0.373779,0.000000,0.167609,-0.298315,0.000000,-36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.464000,0.167992,-0.287674,-0.180000,0.019134,0.555377,0.000000,0.167992,-0.287674,0.000000,0.000000,7.658032,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.484000,0.168628,-0.277445,-0.180000,0.083688,0.572814,0.000000,0.168628,-0.277445,0.000000,36.000000,29.528077,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.504000,0.168993,-0.267673,-0.180000,0.018143,0.487028,0.000000,0.168993,-0.267673,0.000000,0.000000,-10.573807,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.524000,0.169080,-0.257924,-0.180000,-0.048164,0.444848,0.000000,0.169080,-0.257924,0.000000,-36.000000,-23.905640,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.544000,0.169422,-0.248374,-0.180000,0.016573,0.493477,0.000000,0.169422,-0.248374,0.000000,-0.173794,8.139808,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.564000,0.170013,-0.239380,-0.180000,0.081859,0.510997,0.000000,0.170013,-0.239380,0.000000,36.000000,28.967311,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.584000,0.170332,-0.230796,-0.180000,0.015574,0.426420,0.000000,0.170332,-0.230796,0.000000,0.000000,-11.387947,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.604000,0.170381,-0.222188,-0.180000,-0.049893,0.391150,0.000000,0.170381,-0.222188,0.000000,-36.000000,-22.169921,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.624000,0.170680,-0.214317,-0.180000,0.014897,0.403991,0.000000,0.170680,-0.214317,0.000000,-0.005292,-9.418244,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.644000,0.171232,-0.206251,-0.180000,0.079536,0.358947,0.000000,0.171232,-0.206251,0.000000,36.000000,-25.536149,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.664000,0.171514,-0.198313,-0.180000,0.014011,0.369611,0.000000,0.171514,-0.198313,0.000000,0.000000,-13.822071,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.684000,0.171524,-0.190360,-0.180000,-0.051962,0.428161,0.000000,0.171524,-0.190360,0.000000,-36.000000,21.918457,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.704000,0.171789,-0.182749,-0.180000,0.012797,0.345041,0.000000,0.171789,-0.182749,0.000000,-0.168442,-13.659061,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.724000,0.172306,-0.175445,-0.180000,0.078122,0.363479,0.000000,0.172306,-0.175445,0.000000,36.000000,1.445549,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.744000,0.172553,-0.168620,-0.180000,0.012140,0.290143,0.000000,0.172553,-0.168620,0.000000,0.000000,-35.826915,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.764000,0.172534,-0.161817,-0.180000,-0.053326,0.326923,0.000000,0.172534,-0.161817,0.000000,-36.000000,-5.955288,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.784000,0.172764,-0.154984,-0.180000,0.011519,0.379832,0.000000,0.172764,-0.154984,0.000000,0.000000,31.268890,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.804000,0.173252,-0.148506,-0.180000,0.076430,0.338343,0.000000,0.173252,-0.148506,0.000000,36.000000,10.447960,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.824000,0.173471,-0.143037,-0.180000,0.010907,0.258440,0.000000,0.173471,-0.143037,0.000000,0.000000,-25.233710,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.844000,0.173419,-0.137079,-0.180000,-0.055035,0.271265,0.000000,0.173419,-0.137079,0.000000,-36.000000,-14.023245,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.864000,0.173625,-0.131927,-0.180000,0.009989,0.251652,0.000000,0.173625,-0.131927,0.000000,-0.104111,-19.726508,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.884000,0.174085,-0.126915,-0.180000,0.075314,0.253235,0.000000,0.174085,-0.126915,0.000000,36.000000,-14.913046,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.904000,0.174277,-0.121739,-0.180000,0.009362,0.319853,0.000000,0.174277,-0.121739,0.000000,0.000000,27.174224,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.924000,0.174203,-0.116284,-0.180000,-0.056074,0.321382,0.000000,0.174203,-0.116284,0.000000,-36.000000,33.345502,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.944000,0.174382,-0.111033,-0.180000,0.008982,0.272689,0.000000,0.174382,-0.111033,0.000000,-0.002050,7.581916,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.964000,0.174819,-0.106153,-0.180000,0.073914,0.207484,0.000000,0.174819,-0.106153,0.000000,36.000000,-25.442911,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
5.984000,0.174988,-0.101925,-0.180000,0.008417,0.221213,0.000000,0.174988,-0.101925,0.000000,0.000000,-10.926445,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.004000,0.174890,-0.096545,-0.180000,-0.057317,0.249382,0.000000,0.174890,-0.096545,0.000000,-36.000000,7.514532,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.024000,0.175050,-0.092121,-0.180000,0.007720,0.184651,0.000000,0.175050,-0.092121,0.000000,-0.098763,-25.676706,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.044000,0.175465,-0.088328,-0.180000,0.073071,0.200690,0.000000,0.175465,-0.088328,0.000000,36.000000,-10.311816,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.064000,0.175614,-0.084186,-0.180000,0.007287,0.168848,0.000000,0.175614,-0.084186,0.000000,0.000000,-22.957056,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.084000,0.175498,-0.080076,-0.180000,-0.058138,0.229130,0.000000,0.175498,-0.080076,0.000000,-36.000000,10.567914,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.104000,0.175637,-0.076753,-0.180000,0.006942,0.151313,0.000000,0.175637,-0.076753,0.000000,0.000000,-25.788544,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.124000,0.176034,-0.072862,-0.180000,0.072052,0.171217,0.000000,0.176034,-0.072862,0.000000,36.000000,-12.686524,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.144000,0.176166,-0.069181,-0.180000,0.006546,0.147595,0.000000,0.176166,-0.069181,0.000000,0.000000,-25.895201,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.164000,0.176031,-0.066102,-0.180000,-0.059163,0.166448,0.000000,0.176031,-0.066102,0.000000,-36.000000,-9.655727,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.184000,0.176155,-0.062663,-0.180000,0.006016,0.132451,0.000000,0.176155,-0.062663,0.000000,-0.067158,-23.946392,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.204000,0.176536,-0.058678,-0.180000,0.071375,0.193543,0.000000,0.176536,-0.058678,0.000000,36.000000,9.885917,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.224000,0.176651,-0.055635,-0.180000,0.005622,0.214653,0.000000,0.176651,-0.055635,0.000000,0.000000,27.494553,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.244000,0.176502,-0.052338,-0.180000,-0.059795,0.221328,0.000000,0.176502,-0.052338,0.000000,-36.000000,34.685581,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.264000,0.176611,-0.049097,-0.180000,0.005419,0.170348,0.000000,0.176611,-0.049097,0.000000,-0.001066,5.939322,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.284000,0.176978,-0.046180,-0.180000,0.070533,0.105901,0.000000,0.176978,-0.046180,0.000000,36.000000,-28.846602,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.304000,0.177079,-0.042709,-0.180000,0.005053,0.167764,0.000000,0.177079,-0.042709,0.000000,0.000000,9.767469,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.324000,0.176916,-0.040163,-0.180000,-0.060543,0.190638,0.000000,0.176916,-0.040163,0.000000,-36.000000,27.935940,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.344000,0.177013,-0.037804,-0.180000,0.004661,0.115972,0.000000,0.177013,-0.037804,0.000000,-0.059056,-12.270486,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.364000,0.177367,-0.035224,-0.180000,0.070027,0.092329,0.000000,0.177367,-0.035224,0.000000,36.000000,-26.468827,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.384000,0.177456,-0.032653,-0.180000,0.004372,0.157328,0.000000,0.177456,-0.032653,0.000000,0.000000,12.599037,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.404000,0.177282,-0.030264,-0.180000,-0.061039,0.080024,0.000000,0.177282,-0.030264,0.000000,-36.000000,-24.249587,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.424000,0.177366,-0.027290,-0.180000,0.004193,0.142359,0.000000,0.177366,-0.027290,0.000000,0.000000,9.394339,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.444000,0.177709,-0.025218,-0.180000,0.069411,0.168359,0.000000,0.177709,-0.025218,0.000000,36.000000,28.913269,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.464000,0.177788,-0.023330,-0.180000,0.003929,0.096422,0.000000,0.177788,-0.023330,0.000000,0.000000,-10.464758,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
6.484000,0.177603,-0.020682,-0.180000,-0.061657,0.065832,0.000000,0.177603,-0.020682,0.000000,-36.000000,-28.416961,0.000000,0.000000,0.000000,0.000000,1,1,0.180000,0.050000,-0.180000,0,0,-0.300000,0.050000,5
